ID,SENTENCE,ANNOTATION,LABEL,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,SET,IN_DEV_SET,gpt-4o_long-german-wv,gpt-4o_long-wv,gpt-4o_medium,gpt-4o_short,Qwen2.5-32B_short,Qwen2.5-32B_medium,Qwen2.5-32B_long,Qwen2.5-32B_long-german,Qwen2.5-3B_short,Qwen2.5-3B_medium,Qwen2.5-3B_long,Qwen2.5-3B_long-german,Qwen2.5-7B_short,Qwen2.5-7B_medium,Qwen2.5-7B_long,Qwen2.5-7B_long-german,gemma2:2b_short,gemma2:2b_medium,gemma2:2b_long,gemma2:2b_long-german,gemma2:9b_short,gemma2:9b_medium,gemma2:9b_long,gemma2:9b_long-german,gemma2:27b_short,gemma2:27b_medium,gemma2:27b_long,gemma2:27b_long-german
472,"Lohnende Ziele sind der Lago Roca, den man auch mit dem Auto erreichen kann, die Isla de los Cormoranes, eine Insel inmitten des Río Lapataia mit guten Möglichkeiten zur Vogelbeobachtung, die Lapataia-Bucht, ein natürlicher Hafen, und die Laguna Negra, ein Moorgebiet; für Trekkingfans auch das etwas nördlich gelegene Tal des Río Pipo.",ja,1,,,,set_1_wv,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,False
473,"Tecate. - Grenzstadt zu den USA, Brauerei Tijuana.",nein,0,,,,set_1_wv,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
474,Keine deutsche Stadt wendet so viel für ihre Kultureinrichtungen auf wie Frankfurt.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
475,Außerhalb der Innenstadt gibt es im Industriegebiet mit dem Rheinhessen-Center eine weitere Möglichkeit einen größeren Einkauf zu erledigen.,ja,1,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False
476,Mayapán: Diese Stadt besiegte im 13. Jhr. den Rivalen in Chichén Itzá bevor diese im 15.Jhr. selber in einer Revolte unterging.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
477,Leiden ist eine alte und renommierte Universitätsstadt der Niederlande.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
478,"La Cucina, italienisch; Royal Grille Steak House, amerikanisch, Reservierung wird empfohlen, Abendgarderobe; The Golf Clubhouse Grille, Golfplatz; Blue Martini Piano Bar; Bohemia Beach Pool Bar & Grill, Schnellgerichte; The Keys Cigar & Rum Bar, bis in die späte Nacht geöffnet.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
479,"Dies ist bei der Oberweser in der Regel gut möglich, Orte mit Bahnanschluss sind (von Süd nach Nord): Hann. Münden, Bodenfelde, Bad Karlshafen, Beverungen bzw. der Bahnhof im benachbarten Lauenförde, Höxter, Holzminden, Hameln, Hessisch Oldendorf, Rinteln...",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
480,Der Weitwanderweg der Romantischen Straße führt ebenfalls durch die Stadt.,ja,1,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
481,"In Danzig gibt es einen internationalen Flughafen (IATA-Code: GDN), der von zahlreichen Anbietern auch aus dem deutschsprachigen Raum angeflogen wird.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
482,"Auch dieser Behelsflugplatz ist, wie der bei Tarp, noch offiziell als solcher geführt.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
483,"Südtiroler Volkskundemuseum bei Dietenheim, Bruneck .",nein,0,,,,set_1_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
484,Vom Bahnhof Kitzbühel ist Mittersill mit dem Bus erreichbar.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
485,"Hotel Bremer Tor: Das erste Haus am Platze, zentrumsnah gelegen.",ja,1,,,,set_1_wv,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,False,True,True,True,False
486,Tatsächlich liegt Schloss Fürstenstein deutlich näher zur Nachbarstadt Świebodzice (4 km) als zum Stadtkern von Waldenburg.,nein,0,,,,set_1_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False
487,George Rogers Clark National Historical Park.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
488,"Burnie ist eine Stadt an der Nordwestküste im Bundesstaat Tasmanien, einer Insel von Australien.",nein,0,,,,set_1_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,False,False,False,True,True,False,False
489,Die Ringstraße geht durch die meisten touristisch wichtigen Orte.,nein,0,,,,set_1_wv,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
490,"Von hier aus besteht Anschluss an die Linien und der S-Bahn-Salzburg in Richtung Salzburg Hauptbahnhof, im Bahnverkehr gelten die Tarife des Salzburger Verkehrsverbund (SVV).",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
491,"Der Bounty-Tag wird in Erinnerung an die Ankunft der Pitcairn-Insulaner auf der Norfolkinsel im Jahr 1856 gefeiert, die damals die Pitcairn-Insel verließen, um nach besseren Lebensstandards zu suchen.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
492,"Durch die Nähe zur Universität tummeln sich hier auch viele Studenten, die sich zwischen den Vorlesungen im Park erholen.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
493,"Hier oben kann man ein attraktives Panorama genießen: u. a. Blick zum Wurmberg, Brocken und Hohnekamm mit Schierke.",ja,1,,,,set_1_wv,False,True,True,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
494,Informationen zu dem umfassenden Netz von Stadt- und Regionalbussen findet man im Artikel Mit dem Linienbus durch Deutschland.,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
495,"Das Landesmuseum ist Dienstag bis Sonntag von 10:00 Uhr bis 17:00 Uhr geöffnet, am Donnerstag sogar bis 19:00 Uhr.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
496,"Rundwanderweg A 1: Direkt neben der Hinweistafel am WPP „Kakushöhle“ führt der Weg gemeinsam mit dem E 8, dem HWW 11 und den Rundwegen 7, 8 und A 3 über Treppenstufen hinauf auf das Kartstein-Plateau, an Waldecke zunächst rechts, später links bis zur Weyerer Kirche, hier rechts bergab, zunächst auf befestigter Fahrstraße, erster Weg nach rechts bis oberhalb Vollem, rechts bergan auf naturbelassenen Wegen mit herrlichen Ausblicken ins Feybachtal zurück zum WPP „Kakushöhle“.",nein,0,,,,set_1_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,False
497,"Fahren Sie mit dem Kajak auf der Windward-Seite zu den Mokulua-Inseln, die ein Vogelschutzgebiet sind und auch Begegnungen mit Schildkröten ermöglichen, die in der Windward-Bucht ein großes Comeback erlebt haben.",nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False
498,Bei Stettin gibt es in Goleniów einen internationalen Flughafen (IATA-Code: SZZ).,nein,0,,,,set_1_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
499,Die Insel Wyspa Chrząszczewska ist mit dem Ort über eine Brücke verbunden.,ja,1,,,,set_1_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False
500,"Schöne Radeltour: irgendwo Midtown Radl mieten, dann rüber zum Hudson und da nach Norden bis Grants Tomb (ca. 120th) oder weiter, wenn man will, dann ostwärts bis Broadway, südwärts, bei 116th ostwärts durch die Columbia University, dann weiter bis 110th St/8th Ave = Central Park, von da bis 59th im Central Park wieder zurück.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
501,"Zielona Góra (Grünberg), Regierungssitz der Woiwodschaft Lebus, ist weithin bekannt für das größte Weinfest Polens .",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
502,"Staatsbibliothek Bamberg, Msc.Med.1. Website .",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
503,"Heidelberg, die ehemalige Hauptstadt der Kurpfalz.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
504,"Die Menschen, die an diesem Platz vorbeifuhren, sahen den Geist in Form eines großen schwarzen Hundes.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False
505,Nach einer langen Zeit der Wirtschaftskrise hat die international geprägte Stadt große Modernisierungsanstrengungen unternommen.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
506,Der Schaumberg mit dem Schaumbergturm .,ja,1,nein,ja,ja,set_2_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,True,True,False,False
507,Die Stätte umfasst die Altstadt von Şəki und den Khanspalast.,,0,ja,nein,ja,set_2_wv,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,False
508,"Geschützt durch die Berge der Haardt im Westen in der Vorderpfalz gelegen, produziert Deidesheim seit jeher hochqualitative Weine.",nein,0,nein,teilweise,nein,set_2_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False
509,Zollmuseum Friedrichs: Das Museum im ehemaligen Zollgebäude bietet diverse historische Exponate rund um das Thema Zoll..,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
510,Das umfangreiche Besucherzentrum des Nationalparks Harz ist in der ehemaligen Abhörzentrale der Stasi untergebracht.,nein,0,nein,nein,nein,set_2_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False
511,"Bei Heshikiya ist die für Zivilisten gesperrte Basis der US-Marine, White Beach (inkl. vorgelagerter kleiner Inseln).",ja,1,nein,nein,nein,set_2_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,False
512,"Auch das Nutsubidze-Plateau, nördlich von Delisi am Hang zum Lisi-See gelegen, soll in diesem Artikel mitbehandelt werden, auch wenn es im Volksmund nicht zu Saburtalo gerechnet wird.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,False,False
513,"University Museum of Natural History: Das Naturkundemuseum beherbergt eine reiche Sammlung aus drei Jahrhunderten und beleuchtet dabei viele Aspekte der Zoologie, aber zum Beispiel auch der Geologie und Mineralogie.",nein,0,nein,nein,nein,set_2_wv,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
514,"Kaisers liegt in den Lechtaler Alpen und im südwestlichsten und höchstgelegenen Seitental des Tiroler Lechtals, es ist auf der Straße nur über die Zufahrt aus dem Tiroler Lechtal zu erreichen.",nein,0,nein,teilweise,nein,set_2_wv,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,True,True,False,False,True,True,False,False
