ID,SENTENCE,ANNOTATION,LABEL,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,SET,IN_DEV_SET,gpt-4o_long-german,gpt-4o_long,gpt-4o_medium,gpt-4o_short,gemma2:2b_short,gemma2:2b_medium,gemma2:2b_long,gemma2:2b_long-german,gemma2:9b_short,gemma2:9b_medium,gemma2:9b_long,gemma2:9b_long-german,gemma2:27b_short,gemma2:27b_medium,gemma2:27b_long,gemma2:27b_long-german,Qwen2.5:3B_short,Qwen2.5:3B_medium,Qwen2.5:3B_long,Qwen2.5:3B_long-german,Qwen2.5:7B_short,Qwen2.5:7B_medium,Qwen2.5:7B_long,Qwen2.5:7B_long-german,Qwen2.5:32B_short,Qwen2.5:32B_medium,Qwen2.5:32B_long,Qwen2.5:32B_long-german
2240,"Auf die achte Stunde erst wies der Zeiger der Uhr, welche sich an der Stirnseite der vielbesuchten Mariahilfer Kirche befindet, die schon vor alter Zeit ihrer ganzen Umgebung den Namen gegeben hat, den der jetzige sechste Bezirk der schönen Kaiserstadt weiterführt.",ja,1,,,,set_7_gt,False,False,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False
2241,"Der Kysrakdar hatte sich wirklich an Feldmelonen gesättigt; mich aber hungerte, und so suchte ich, als wir in die Stadt kamen, den einzigen Bäcker, den es dort gab, auf, um mir etwas Eßbares zu kaufen.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2242,"Sie selbst bemerkten jetzt, wenn sie sich auch den Anschein gegeben hatten, als ob sie nichts von der anfänglichen Feindseligkeit wahrgenommen, sehr gut die verzeihende Nachsicht und die zarte Freundschaft, mit denen man sie umgab, und das machte sie noch schöner: ihr Glück lachte durch die ganze Stadt.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2243,"""Nimm Platz, Stella"", sagte er mit belegter Stimme.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2244,"Als sie fertig war, fuhr er ihm durch den Wuschelkopf und setzte ihn sacht auf die Erde.",nein,0,,,,set_7_gt,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2245,"Wasser zum Ausschlemmen der Erde hatte der Herbst in Fülle gebracht; die Handgriffe der angreifenden Arbeit waren bald gelernt, und Robert fand mehr als müde Glieder.",teilweise,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2246,"–""Du mußt sofort zu Bett, Kind, du bist totenblaß.""",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2247,"Oder willst du gleich ins Vorderzimmer gehn, dann legst du dich vorläufig in mein Bett.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2248,"Die andern Leute gingen allmählich nach Hause; der Wirt trat zu seinem Tische und fing ein Gespräch an, in welchem er andeutete, daß auch für ihn Zeit zum Gehen sei.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2249,"""Die Schleier sind dünn geworden... es ist keine eiserne Tür dahinter... ich muß Geduld haben... und ich habe ihm dienen dürfen.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2250,"Man kam also überein, daß Vater und Sohn sich nach Cloyes begeben sollten; und zwar ward hierzu der dritte Sonnabend des Monats September bestimmt, der Tag vor dem Sankt-Lubin, einem der beiden Volksfeste der Stadt.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2251,"Das Zimmer war groß, sauber, ehrbar und arm.",ja,1,,,,set_7_gt,False,True,True,True,True,False,False,True,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True
2252,"Auf der Station""Josephstädterstraße"" füllte sich der Wagen bis auf den letzten Platz.",nein,0,,,,set_7_gt,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2253,"""Soeben bemerke ich, daß ich meinen Geldbeutel im Hotel auf dem Zimmer liegen gelassen habe.",nein,0,,,,set_7_gt,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2254,"Die Szene auf der Straße, vor den Toren der Kommerzbank, der Stein, den der freche Bursche gegen das Fenster seines Landauers geschleudert, sie hatten ihn doch aufgeregt.",nein,0,,,,set_7_gt,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2256,Oder van Holten hatte vielleicht einen Prozeß gegen die Leynhausener Glasbergs geführt und gewonnen.,nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2257,"""Du, Cenzi, sei so gut: am Fenster in der Speis stehn die Kartoffeln.",nein,0,,,,set_7_gt,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False
2258,"Ein grelles, allbeherrschendes, ein schreckliches Licht fällt von einem Himmel herab, der sich noch nie zuvor so tief geoffenbart hat; es überflutet die vielen sich neigenden Berge, und mit der gleichen Deutlichkeit, so weit das Auge auch reicht, hebt es die einzelnen Formen der Felsen, die ungeheuren Kämme hervor.",ja,1,,,,set_7_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True
2259,"Und immer wieder hebt der Koch das Hörrohr mit der gleichen Gelassenheit ab, er hebt es noch im Klingeln ab, legt es sorgfältig auf den Tisch, läßt es noch eine Weile schnarren, und erst dann, wenn es ganz still geworden ist, führt er es mit einem halben nachlässigen Arm – nicht zum Ohr, sondern nur in die Gegend des Ohres.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
2260,"""""Schlimm genug für die Stadt Braunschweig.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2261,"Wir legten ihn auf die Erde und befreiten ihn von dem Knebel, was wir eigentlich schon früher hätten thun sollen, in der Aufregung aber vergessen hatten.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2262,"Noch vor dem ersten der Nahenden hatte die Jungfrau die Umschnürung erreicht: sie löste die Knoten an einer jungen Erle: langsam glitten die beiden Enden der weißen Schnur zur Erde, den Eingang freigebend.",nein,0,,,,set_7_gt,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False
2263,"Einmal kam sie bei Onkel Vorholz, schon auf der Treppe zusammenbrechend, in die Wohnung gewankt, während Daß im Flur unten wie im Selbstgespräch, aber laut genug Glossen über die gute alte Zeit und ihre üble junge Nachfolgerin an die abgeschabten Wände und die Horchspalten ihrer geöffneten Türen richtete.",nein,0,,,,set_7_gt,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
2264,"Die Nüstern seines Rappens sprühen Feuer... Jetzt... und er haut mit einem Hieb, als holt er aus den Sternen aus zur Erde... Er hat einen Füsilier in der Mitte des ersten Gliedes getroffen; er hat ihm den Helm, den Kopf, den Hals bis auf den Wirbel gespalten... Nun erst erwachen wir... Cziczan ist der erste... Zwanzig, dreißig Läufe heben sich, und Roß und Reiter stürzen wie ein schlecht geratner Pudding in sich zusammen... Einige sprangen auf und schnallten dem tapferen Reiter den Pallasch los.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2265,Die Schiebefenster zum See sind weit offen.,ja,1,,,,set_7_gt,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True
2266,"Früher gab's auch noch Mäuse und Ratten in den Zimmern, und manchen fröhlichen Tanz hatten die mitsammen auf den weiten ungestörten Spielplätzen.",nein,0,,,,set_7_gt,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2267,"Dieser breite, heitere Strom von Leben gefiel ihm besser als das Gewühl und Gedränge in den Straßen von Lahore.",nein,0,,,,set_7_gt,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2268,"Das ganze Haus war voll Geschrei und Getös', und vor der Tür im Mondenschein tobete das böse Gassenvolk aus Leibeskräften.",ja,1,,,,set_7_gt,False,False,False,False,False,True,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
2269,"Crammon sah eine düster erleuchtete Stube mit alten Spinden, die verräuchert waren, mit einer Bettstatt, in deren rotkariertem groben Linnen das Mädchen Katharina lag, mit einer Wiege, in der ein wimmernder Säugling lag, mit aufgehängter Wäsche am Ofen, mit einem Tisch, an dem der Schiffer saß und eine Mehlsuppe löffelte, mit einer Bank, auf welcher ein junger Bursche schlief, und mit vielen häßlichen, schmutzigen Gegenständen außerdem.",teilweise,0,,,,set_7_gt,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True
2271,"Irgendwo in der Stadt fesselte ihn die Auslage eines Spielwarengeschäftes: große Kinderpuppen, wie Else sie einmal geschaffen hatte.",teilweise,0,,,,set_7_gt,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2272,"Und Noah pries sein Glück tagtäglich hundertmal und konnte sich viele Billionen Jahre gar nicht beruhigen – so sehr freute er sich über die totale Unsichtbarkeit jenes Milchstraßensystems, in dem sich jener""Erde"" genannte Stern bewegte.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2273,Dieser nahm sie und legte sie auf den Tisch.,nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2274,"""""Seit zwei Stunden schreien es die Zeitungsverkäufer auf allen Straßen – nicht wahr?",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2275,"Du bist ja schon in de ehrschte acht Däg, wo de von Neustadt fort warscht, mit ääner vom Chor dorchgebrennt.",nein,0,,,,set_7_gt,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2276,"Da ich sehr groß bin, konnte ich im Entlangeilen am Waggon in die Fenster schauen und bemerkte nun auch das Gesicht jenes verdächtigen Bekannten vom Schiff, der zugleich auch mich sah.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2277,"""Als sich eines Tages Mama Coupeau wieder ausgesprochen hatte, sagte sie mit verbissenen Zahnen:""Höre – du bist in deinem Bett und hast den Vorteil davon... den tust unrecht, denn du siehst, daß ich liebenswürdig bin.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2278,"Versink, vergiß im Wonnerausch Der Erde Zeit, Giebst für den Augenblick in Tausch Die Ewigkeit.",nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2279,Dann warf er sich auf sein Bett und schloß die Augen.,nein,0,,,,set_7_gt,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
